,expt,cond,var_feature1,user_id,material,material_variant,answer_text,rater_order,all_ans_codes,all_senti_js,all_obj_js,best_senti,best_obj,best_ans,order,comment,pos,neg,neither,resolve
4618,,,,,,,,,,,,,,,,,0,0,0,0
4619,expt1,cond1b,UNEXP,5aba99faa3ba7a0001b42fe3,belinda_meeting,non-goal,George surprises her by meeting her there.,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4620,,,,,,,,,,,,,,,,,0,0,0,0
4621,expt1,cond1b,UNEXP,5af0c23de6ec8d0001245f77,belinda_meeting,non-goal,George calls her while on her way to the venue.,mk kc mq,bm_pos_ans1 bm_other bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4622,,,,,,,,,,,,,,,,,0,0,0,0
4623,expt1,cond1b,UNEXP,5b0a65dae9270900013b8e64,belinda_meeting,non-goal,the taxi gets into a crash,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4624,,,,,,,,,,,,,,,,,0,0,0,0
4625,expt1,cond1b,UNEXP,5b12f593c85dc40001622afd,belinda_meeting,non-goal,Her boyfriend is at the meeting venue.,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4626,,,,,,,,,,,,,,,,,0,0,0,0
4627,expt1,cond1b,UNEXP,5b134a12bd9c31000156d4e2,belinda_meeting,non-goal,The taxi takes her to the wrong location.,mk kc mq,bm_neg_ans6 bm_neg_ans6 bm_neg_ans6,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans6,to_do,,0,1,0,0
4628,,,,,,,,,,,,,,,,,0,0,0,0
4629,expt1,cond1b,UNEXP,5b13db68e9270900013c51af,belinda_meeting,non-goal,George was waiting for her ,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4630,,,,,,,,,,,,,,,,,0,0,0,0
4631,expt1,cond1b,UNEXP,5b14161e30d562000155e871,belinda_meeting,non-goal,The meeting venue has free drinks at the bar,mk kc mq,bm_other bm_other bm_other,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,bm_other,to_do,,1,0,0,0
4632,,,,,,,,,,,,,,,,,0,0,0,0
4633,expt1,cond1b,UNEXP,5b15562c30d5620001560043,belinda_meeting,non-goal,belinda was probably thinking of her secret 2nd boyfriend who also happens to be named george! ,mk kc mq,bm_other bm_other bm_other,neither neither neither,non_goal_obj non_goal_obj non_goal_obj,neither,non_goal_obj,bm_other,to_do,,0,0,1,0
4634,,,,,,,,,,,,,,,,,0,0,0,0
4635,expt1,cond1b,UNEXP,5b1617ca9663ee0001464b1b,belinda_meeting,non-goal,Her boyfriend stands her up.,mk kc mq,bm_neg_ans5 bm_other bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4636,,,,,,,,,,,,,,,,,0,0,0,0
4637,expt1,cond2a,UNEXP-GOOD,57019bd1917228000e8d4fd1,belinda_meeting,goal,"When Belinda gets to the meeting venue, George is there waiting.",mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4638,,,,,,,,,,,,,,,,,0,0,0,0
4639,expt1,cond2a,UNEXP-GOOD,586e5cdddb3e720001e22fc8,belinda_meeting,goal,When Belinda goes to the meeting venue she cannot believe her eyes - her boyfriend is there smiling at her with a bunch of flowers in his hands,mk kc mq,bm_pos_ans2 bm_pos_ans2 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj both_objs,pos,non_goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4640,,,,,,,,,,,,,,,,,0,0,0,0
4641,expt1,cond2a,UNEXP-GOOD,5960374cb752840001ca45a0,belinda_meeting,goal,Her boyfriend surprises her and is there,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4642,,,,,,,,,,,,,,,,,0,0,0,0
4643,expt1,cond2a,UNEXP-GOOD,59d38aa7db0cc9000147898f,belinda_meeting,goal,"When she gets to the venue, George is there and he proposes.",mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs both_objs both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4644,,,,,,,,,,,,,,,,,0,0,0,0
4645,expt1,cond2a,UNEXP-GOOD,5a78fa01527fd00001464f8d,belinda_meeting,goal,"When the meeting is over, they decided that Belinda should be in charge for the new project.",mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4646,,,,,,,,,,,,,,,,,0,0,0,0
4647,expt1,cond2a,UNEXP-GOOD,5ac7ad53e1546900019c1d75,belinda_meeting,goal,"When she gets to her hotel that evening, Belinda's boyfriend George has had flowers sent to her room.",mk kc mq,bm_pos_ans2 bm_pos_ans2 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4648,,,,,,,,,,,,,,,,,0,0,0,0
4649,expt1,cond2a,UNEXP-GOOD,5ad07b06a010190001b35393,belinda_meeting,goal,"While in the taxi her boyfriend George calls her. After sponging off her for the last six months, he's finally realised that he's never going to make it as an actor and has accepted a job in an office.",mk kc mq,bm_pos_ans1 bm_other bm_pos_ans1,pos pos neither,both_objs both_objs non_goal_obj,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4650,,,,,,,,,,,,,,,,,0,0,0,0
4651,expt1,cond2a,UNEXP-GOOD,5b0057d3aa34eb0001e3deae,belinda_meeting,goal,The meeting is cancelled and she gets to spend the rest of her time in LA as a paid vacation.,mk kc mq,bm_pos_ans2 bm_neg_ans3 bm_neg_ans3,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,bm_neg_ans3,to_do,,1,0,0,0
4652,,,,,,,,,,,,,,,,,0,0,0,0
4653,expt1,cond2a,UNEXP-GOOD,5b11aaedc85dc400016213c2,belinda_meeting,goal,George is at the meeting venue.,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4654,,,,,,,,,,,,,,,,,0,0,0,0
4655,expt1,cond2a,UNEXP-GOOD,5b16fa93dbae3e00017e6a3c,belinda_meeting,goal,she closes the deal there and then and manages to get back to george the same day,mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4656,,,,,,,,,,,,,,,,,0,0,0,0
4657,expt1,cond2a,UNEXP-GOOD,5b17c12f44127b00013f8687,belinda_meeting,goal,Belinda sees George at the airport - he has come to LA so they can spend a few days sightseeing together.,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj both_objs,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4658,,,,,,,,,,,,,,,,,0,0,0,0
4659,expt1,cond2a,UNEXP-GOOD,5b17d6a74c72120001f1b3cf,belinda_meeting,goal,George is there to greet her at the meteting,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs both_objs both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4660,,,,,,,,,,,,,,,,,0,0,0,0
4661,expt1,cond2a,UNEXP-GOOD,5b17e76a44127b00013f8aac,belinda_meeting,goal,she is welcomed by an old friend,mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,neither_obj neither_obj neither_obj,pos,neither_obj,bm_pos_ans2,to_do,,1,0,0,0
4662,,,,,,,,,,,,,,,,,0,0,0,0
4663,expt1,cond2a,UNEXP-GOOD,5b17e84168a5ed00017337bf,belinda_meeting,goal,The taxi driver offers to drive her there for free,mk kc mq,bm_other bm_other bm_pos_ans2,pos pos pos,goal_obj goal_obj goal_obj,pos,goal_obj,bm_other,to_do,,1,0,0,0
4664,,,,,,,,,,,,,,,,,0,0,0,0
4665,expt1,cond2a,UNEXP-GOOD,5b17ea6244127b00013f8aec,belinda_meeting,goal,the taxi ride is free,mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,goal_obj goal_obj goal_obj,pos,goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4666,,,,,,,,,,,,,,,,,0,0,0,0
4667,expt1,cond2a,UNEXP-GOOD,content://media/external/file/11653,belinda_meeting,goal,George was there to meet her ,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4668,,,,,,,,,,,,,,,,,0,0,0,0
4669,expt1,cond2b,UNEXP-GOOD,554fd2c3fdf99b08ccc4e736,belinda_meeting,non-goal,George was there as a surprise,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4670,,,,,,,,,,,,,,,,,0,0,0,0
4671,expt1,cond2b,UNEXP-GOOD,57659aaa7805730001ecfc7e,belinda_meeting,non-goal,he met her unexpectedly,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj neither_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4672,,,,,,,,,,,,,,,,,0,0,0,0
4673,expt1,cond2b,UNEXP-GOOD,584c24fb89af650001c552ad,belinda_meeting,non-goal,"walks into the meeting and sees her even hotter boyfriend, jack",mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans2,to_do,,1,0,0,0
4674,,,,,,,,,,,,,,,,,0,0,0,0
4675,expt1,cond2b,UNEXP-GOOD,59860ea5fd8cca00015cba4d,belinda_meeting,non-goal,George calls her to wish her good luck for her meeting,mk kc mq,bm_pos_ans1 bm_other bm_pos_ans1,pos pos pos,both_objs both_objs both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4676,,,,,,,,,,,,,,,,,0,0,0,0
4677,expt1,cond2b,UNEXP-GOOD,5a0479f2ab721b0001ef73f2,belinda_meeting,non-goal,"George appears in the sky and gets sucked into the engines, Belinda is very happy.",mk kc mq,bm_other bm_other bm_other,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_other,to_do,,1,0,0,0
4678,,,,,,,,,,,,,,,,,0,0,0,0
4679,expt1,cond2b,UNEXP-GOOD,5a1a566a6e1ea9000124f97d,belinda_meeting,non-goal,her boyfriend surprises her in LA,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj both_objs,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4680,,,,,,,,,,,,,,,,,0,0,0,0
4681,expt1,cond2b,UNEXP-GOOD,5a3a829550833c0001eeb6e6,belinda_meeting,non-goal,the business meeting results in bonuses for attendees,mk kc mq,bm_pos_ans2 bm_other bm_pos_ans2,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,bm_pos_ans2,to_do,,1,0,0,0
4682,,,,,,,,,,,,,,,,,0,0,0,0
4683,expt1,cond2b,UNEXP-GOOD,5aeaee620ef2f20001859359,belinda_meeting,non-goal,Her boyfriend is standing at the airport waiting for her,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4684,,,,,,,,,,,,,,,,,0,0,0,0
4685,expt1,cond2b,UNEXP-GOOD,5b1550c851caaf00012290f4,belinda_meeting,non-goal,George surprises Belinda when she get to the meeting venue,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4686,,,,,,,,,,,,,,,,,0,0,0,0
4687,expt1,cond2b,UNEXP-GOOD,5b158b62e9270900013c729f,belinda_meeting,non-goal,"After her meeting, George surprises her and the two go to a lovely dinner.",mk kc mq,bm_pos_ans1 bm_pos_ans2 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4688,,,,,,,,,,,,,,,,,0,0,0,0
4689,expt1,cond2b,UNEXP-GOOD,5b16ca82f6cef000014288f4,belinda_meeting,non-goal,George surprises her at the meeting venue with a wedding ring.,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4690,,,,,,,,,,,,,,,,,0,0,0,0
4691,expt1,cond2b,UNEXP-GOOD,5b16cd7e3522660001b3c81f,belinda_meeting,non-goal,"George had surprised her and has met her at the airport, as he had travelled there to spend time with her. ",mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4692,,,,,,,,,,,,,,,,,0,0,0,0
4693,expt1,cond2b,UNEXP-GOOD,5b16ce9e3721b50001324432,belinda_meeting,non-goal,Her boyfriends texts her to say he misses her. ,mk kc mq,bm_other bm_other bm_pos_ans1,pos pos pos,non_goal_obj non_goal_obj non_goal_obj,pos,non_goal_obj,bm_other,to_do,,1,0,0,0
4694,,,,,,,,,,,,,,,,,0,0,0,0
4695,expt1,cond2b,UNEXP-GOOD,5b171d153522660001b3d040,belinda_meeting,non-goal,George surprises her at the venue,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,both_objs non_goal_obj both_objs,pos,both_objs,bm_pos_ans1,to_do,,1,0,0,0
4696,,,,,,,,,,,,,,,,,0,0,0,0
4697,expt1,cond2b,UNEXP-GOOD,5b17a234f6cef00001429993,belinda_meeting,non-goal,he'd surprised her and was waiting for her in LA,mk kc mq,bm_pos_ans1 bm_pos_ans1 bm_pos_ans1,pos pos pos,goal_obj non_goal_obj goal_obj,pos,goal_obj,bm_pos_ans1,to_do,,1,0,0,0
4698,,,,,,,,,,,,,,,,,0,0,0,0
4699,expt1,cond2b,UNEXP-GOOD,5b17ca023721b5000132584f,belinda_meeting,non-goal,He is actually the taxi driver!,mk kc mq,bm_other bm_other bm_other,pos pos neither,both_objs both_objs goal_obj,pos,both_objs,bm_other,to_do,,1,0,0,0
4700,,,,,,,,,,,,,,,,,0,0,0,0
4701,expt1,cond2b,UNEXP-GOOD,jennifermfunk14@gmail.com,belinda_meeting,non-goal,George is already there. He becomes a portal and teleports Belinda to Valhalla.,mk kc mq,bm_other bm_pos_ans2 bm_other,pos pos neither,both_objs non_goal_obj non_goal_obj,pos,non_goal_obj, bm_other,to_do,,1,0,0,0
4702,,,,,,,,,,,,,,,,,0,0,0,0
4703,expt1,cond3a,UNEXP-BAD,5966488ea670a1000194268a,belinda_meeting,goal,While in the taxi her boyfriend sends a text telling her that he wants to break up.,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,both_objs both_objs both_objs,neg,both_objs,bm_neg_ans5,to_do,,0,1,0,0
4704,,,,,,,,,,,,,,,,,0,0,0,0
4705,expt1,cond3a,UNEXP-BAD,5a7b73b5f1408d0001762c95,belinda_meeting,goal,She got attacked by urban youths ,mk kc mq,bm_other bm_other bm_other,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,bm_other,to_do,,0,1,0,0
4706,,,,,,,,,,,,,,,,,0,0,0,0
4707,expt1,cond3a,UNEXP-BAD,5aad0ef4fb22320001ba97ee,belinda_meeting,goal,The taxi Belinda rides in ends up in a car crash. ,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4708,,,,,,,,,,,,,,,,,0,0,0,0
4709,expt1,cond3a,UNEXP-BAD,5b04db61d7af450001ebfaf3,belinda_meeting,goal,Her boyfriend called to break up with her,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4710,,,,,,,,,,,,,,,,,0,0,0,0
4711,expt1,cond3a,UNEXP-BAD,5b0a16019663ee00014555f5,belinda_meeting,goal,Meeting location changed,mk kc mq,bm_neg_ans6 bm_neg_ans6 bm_neg_ans6,neg neg neither,goal_obj neither_obj goal_obj,neg,goal_obj,bm_neg_ans6,to_do,,0,1,0,0
4712,,,,,,,,,,,,,,,,,0,0,0,0
4713,expt1,cond3a,UNEXP-BAD,5b0abfcf451e0f0001a0fc9a,belinda_meeting,goal,When she gets out of her meeting she gets a text from George saying that he's breaking up with her.,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,both_objs non_goal_obj both_objs,neg,both_objs,bm_neg_ans5,to_do,,0,1,0,0
4714,,,,,,,,,,,,,,,,,0,0,0,0
4715,expt1,cond3a,UNEXP-BAD,5b0bedd39663ee00014581e9,belinda_meeting,goal,The taxi got involved in a car accident ,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4716,,,,,,,,,,,,,,,,,0,0,0,0
4717,expt1,cond3a,UNEXP-BAD,5b11e4c71e55760001b9e0c6,belinda_meeting,goal,Belinda sees George on the street kissing another woman.,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4718,,,,,,,,,,,,,,,,,0,0,0,0
4719,expt1,cond3a,UNEXP-BAD,5b137177bd9c31000156d6ef,belinda_meeting,goal,the taxi crashes and she is killed,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4720,,,,,,,,,,,,,,,,,0,0,0,0
4721,expt1,cond3a,UNEXP-BAD,5b1477d030d562000155f0b0,belinda_meeting,goal,the meeting was cancelled,mk kc mq,bm_neg_ans3 bm_neg_ans3 bm_neg_ans3,pos pos neither,goal_obj neither_obj goal_obj,pos,goal_obj,bm_neg_ans3,to_do,,1,0,0,0
4722,,,,,,,,,,,,,,,,,0,0,0,0
4723,expt1,cond3a,UNEXP-BAD,5b15d20c444cef0001cb1153,belinda_meeting,goal,She might be late.,mk kc mq,bm_neg_ans2 bm_neg_ans2 bm_neg_ans2,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,bm_neg_ans2,to_do,,0,1,0,0
4724,,,,,,,,,,,,,,,,,0,0,0,0
4725,expt1,cond3a,UNEXP-BAD,5b1672fdf6cef000014281ac,belinda_meeting,goal,George had an emergency but couldn't contact her.,mk kc mq,bm_neg_ans7 bm_neg_ans7 bm_neg_ans7,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans7,to_do,,0,1,0,0
4726,,,,,,,,,,,,,,,,,0,0,0,0
4727,expt1,cond3a,UNEXP-BAD,5b16b32f4c72120001f19ba2,belinda_meeting,goal,She cheats on her boyfriend,mk kc mq,bm_neg_ans5 bm_other bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4728,,,,,,,,,,,,,,,,,0,0,0,0
4729,expt1,cond3a,UNEXP-BAD,5b170a8bdbae3e00017e6c11,belinda_meeting,goal,She boarded the wrong flight.,mk kc mq,bm_neg_ans4 bm_other bm_neg_ans4,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,bm_neg_ans4,to_do,,0,1,0,0
4730,,,,,,,,,,,,,,,,,0,0,0,0
4731,expt1,cond3a,UNEXP-BAD,5b179676bdf4e10001631ec1,belinda_meeting,goal,something bad happens to her boyfriend,mk kc mq,bm_neg_ans7 bm_neg_ans7 bm_neg_ans7,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans7,to_do,,0,1,0,0
4732,,,,,,,,,,,,,,,,,0,0,0,0
4733,expt1,cond3a,UNEXP-BAD,5b17d9332767e20001e4c3f4,belinda_meeting,goal,Her boyfriend broke up with her,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4734,,,,,,,,,,,,,,,,,0,0,0,0
4735,expt1,cond3b,UNEXP-BAD,55897abbfdf99b7ae5007548,belinda_meeting,non-goal,she is late to her meeting,mk kc mq,bm_neg_ans2 bm_neg_ans2 bm_neg_ans2,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,bm_neg_ans2,to_do,,0,1,0,0
4736,,,,,,,,,,,,,,,,,0,0,0,0
4737,expt1,cond3b,UNEXP-BAD,58affabf54e4f60001eda401,belinda_meeting,non-goal,The meeting has been cancelled,mk kc mq,bm_neg_ans3 bm_neg_ans3 bm_neg_ans3,neg pos neg,goal_obj neither_obj goal_obj,neg,goal_obj,bm_neg_ans3,to_do,,0,1,0,0
4738,,,,,,,,,,,,,,,,,0,0,0,0
4739,expt1,cond3b,UNEXP-BAD,5955b6df620d1400019f2787,belinda_meeting,non-goal,He has a wife and kids and doesn't meet her,mk kc mq,bm_neg_ans5 bm_other bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj neither_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4740,,,,,,,,,,,,,,,,,0,0,0,0
4741,expt1,cond3b,UNEXP-BAD,595ee28e7ab4ce00017b8276,belinda_meeting,non-goal,She may have gotten late for her business meeting due to traffic. ,mk kc mq,bm_neg_ans2 bm_neg_ans2 bm_neg_ans1,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,bm_neg_ans2,to_do,,0,1,0,0
4742,,,,,,,,,,,,,,,,,0,0,0,0
4743,expt1,cond3b,UNEXP-BAD,59942f2a7c41bc00012e5bb1,belinda_meeting,non-goal,Her taxi dosent take her to the correct place,mk kc mq,bm_neg_ans6 bm_neg_ans6 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans6,to_do,,0,1,0,0
4744,,,,,,,,,,,,,,,,,0,0,0,0
4745,expt1,cond3b,UNEXP-BAD,59cb7b375e01580001977955,belinda_meeting,non-goal,The tax crashes and she dies,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4746,,,,,,,,,,,,,,,,,0,0,0,0
4747,expt1,cond3b,UNEXP-BAD,5a6b844fe6cc4a0001b6a656,belinda_meeting,non-goal,In the taxi on the way she gets a text from her boyfriend dumping her,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,both_objs both_objs both_objs,neg,both_objs,bm_neg_ans5,to_do,,0,1,0,0
4748,,,,,,,,,,,,,,,,,0,0,0,0
4749,expt1,cond3b,UNEXP-BAD,5a81db1e0f1bce0001220540,belinda_meeting,non-goal,The plane crashed.,mk kc mq,bm_neg_ans4 bm_other bm_neg_ans4,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,bm_neg_ans4,to_do,,0,1,0,0
4750,,,,,,,,,,,,,,,,,0,0,0,0
4751,expt1,cond3b,UNEXP-BAD,5a854e1b17ef3500017087cd,belinda_meeting,non-goal,She sees George with another woman,mk kc mq,bm_neg_ans5 bm_neg_ans5 bm_neg_ans5,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans5,to_do,,0,1,0,0
4752,,,,,,,,,,,,,,,,,0,0,0,0
4753,expt1,cond3b,UNEXP-BAD,5a9516581eda410001362b31,belinda_meeting,non-goal,george becomes seriously ill while belinda is away,mk kc mq,bm_neg_ans7 bm_neg_ans7 bm_neg_ans7,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans7,to_do,,0,1,0,0
4754,,,,,,,,,,,,,,,,,0,0,0,0
4755,expt1,cond3b,UNEXP-BAD,5ab22738f69e940001d8b1f3,belinda_meeting,non-goal,she gets a call that her boyfriend has died,mk kc mq,bm_neg_ans7 bm_neg_ans7 bm_neg_ans7,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,bm_neg_ans7,to_do,,0,1,0,0
4756,,,,,,,,,,,,,,,,,0,0,0,0
4757,expt1,cond3b,UNEXP-BAD,5ab2d60d580b9900017303a9,belinda_meeting,non-goal,He isn't there,mk kc mq,bm_neg_ans7 bm_other bm_neg_ans7,neg neg neg,non_goal_obj non_goal_obj neither_obj,neg,non_goal_obj,bm_neg_ans7,to_do,,0,1,0,0
4758,,,,,,,,,,,,,,,,,0,0,0,0
4759,expt1,cond3b,UNEXP-BAD,5acb66d9436f550001001c41,belinda_meeting,non-goal,The taxi driver gets lost and she is late to the meeting,mk kc mq,bm_neg_ans6 bm_neg_ans6 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans6,to_do,,0,1,0,0
4760,,,,,,,,,,,,,,,,,0,0,0,0
4761,expt1,cond3b,UNEXP-BAD,5ae8d179b779850001925aa2,belinda_meeting,non-goal,gets in an accident,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,bm_neg_ans1,to_do,,0,1,0,0
4762,,,,,,,,,,,,,,,,,0,0,0,0
4763,expt1,cond3b,UNEXP-BAD,5aed7b298db5b00001adafac,belinda_meeting,non-goal,The taxi gets into an accident,mk kc mq,bm_neg_ans1 bm_neg_ans1 bm_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_neg_ans1,to_do,,0,1,0,0
4764,,,,,,,,,,,,,,,,,0,0,0,0
4765,expt1,cond3b,UNEXP-BAD,5b15a7b1d282ff00015c42fd,belinda_meeting,non-goal,Belinda leaves her luggage in the taxi.,mk kc mq,bm_other bm_other bm_other,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bm_other,to_do,,0,1,0,0
4766,,,,,,,,,,,,,,,,,0,0,0,0
