,material,cond,expt,var_feature1,var_feature2,var_feature3,var_feature4,answer_text,user_id,best_ans,value,best_senti,best_obj,pos,neg,neither,resolve,goal_obj,non_goal_obj,neither_obj,both_objs
4280,sally_wine,5B,expt2,UNEXP,normal,reverse,non-goal,Buying her fave chilled Blossom Hill she simply cannot resist turning the screwtop as she leaves just to see if it tastes as good as it looks.  By jove!  She gets home with an empty bottle!,5b5729fda56d6800013b189a,sw_other,1,neg,goal_object,0,1,0,0,1,0,0,0
4281,sally_wine,3B,expt2,UNEXP-BAD,normal,control,goal,Her car broke down and she is not able to drive to the grocery store that she wanted to go to so she walks to the local store. ,5b200b55cdfb7500010c163a,sw_other,1,neg,goal_object,0,1,0,0,1,0,0,0
4282,sally_wine,3B,expt2,UNEXP-BAD,normal,control,goal,"Her husband is already there, flirting with the cashier in an oh-too-obvious way. She is heartbroken",5b2032364c72120001f25051,sw_other,1,neg,neither_object,0,1,0,0,0,0,1,0
4283,sally_wine,5A,expt2,UNEXP,normal,control,non-goal,everyone on the way to the corner shop is a zombie and the shop keeper is gone and all she can by is a cornetto and a coke.,5b50965a4ec71200012d2945,sw_other,1,neg,goal_object,0,1,0,0,1,0,0,0
4284,sally_wine,5B2,expt2,UNEXP,bizarre,reverse,non-goal,The clock turned back and it was Monday again,57a43a9a07724c000114f42b,sw_other,1,neg,neither_object,0,1,0,0,0,0,1,0
4285,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,Sally decides to invite her friend's over and they stay up all night singing and dancing and she feels like a teenager with no worries once more.,59d5f2a4078dbe00019513cc,sw_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
4286,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,She bumps into a friend she hadn't seen for a while and asks them to come round for a drink,5b1efc25bdf4e1000163af46,sw_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
4287,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,She bumps into her old boss who buys her three bottles of wine at the shop.,5983b86106cd1f0001f8e283,sw_pos_ans1,1,pos,goal_object,1,0,0,0,1,0,0,0
4288,sally_wine,5C3,expt2,UNEXP,bizarre,control,goal,Turns out she sees an old friend there who offers her a massage to relax her. ,5b26af4a007d870001c7ccaa,sw_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
4289,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,She ran into some friends at the grocery store and got to go out with them,59a8e51a2ab6b80001a7deb5,sw_pos_ans1,1,pos,goal_object,1,0,0,0,1,0,0,0
4290,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,On her way to the shop she bumps into a friend who invites her out for a relaxing day next weekend.,5707c0c0374137000fbc1f0b,sw_pos_ans1,1,pos,both_objects,1,0,0,0,0,0,0,1
4291,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,"there is a promotion on, she bumps into her best friend, and they decided to drown their sorrows together ",5933d3c4ed2e9a0001d37ab4,sw_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
4292,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"She bumps into  a friend and they go back to hers, drink, chat, laugh and forget about the kids, for one sweet evening of happiness.",MNOM85277TFC,sw_pos_ans1,1,pos,both_objects,1,0,0,0,0,0,0,1
4293,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"She gets home to find that her friends had decided to come over with lots of alcohol, including her favourite wine, to have a weekend party with her.",5ad3fc75b02aca00012739b4,sw_pos_ans1,1,pos,both_objects,1,0,0,0,0,0,0,1
4294,sally_wine,5D,expt2,UNEXP,normal,reverse,goal,"Sally gets to the corner shop, enters and is elated to find that the bottle of wine which she has every night is now on a buy one get one free offer for the following two months. Sally decides to start drinking two bottles of wine a night to help sound out the stress of the wretched kids.",5b5986641f9c820001ff7705,sw_pos_ans2,1,pos,both_objects,1,0,0,0,0,0,0,1
4295,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,The wine was on sale,ollie markwell,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4296,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"Sally finds a really nice bottle of wine, unexpectedly on special offer. Bizarrely as she is choosing the wine, she meets one of the other mother's from school, who doesn't live in that area but was collecting her son from a judo lesson and just popped in to the shop. She arranges a play date for Saturday with Sally's kids so Sally will have an even more peaceful saturday than she was expecting",5b2ace04a7cee100011e168d,sw_pos_ans2,1,pos,both_objects,1,0,0,0,0,0,0,1
4297,sally_wine,5B,expt2,UNEXP,normal,reverse,non-goal,the shop has a special offer on wine so she buys more,591f429240c1b400019a2c5e,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4298,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,The bottle of wine was half price,5acbd7530527ba0001c265e7,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4299,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,there is a wonderful sale on Sally's favorite wine,59fb934b240c64000106d20c,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4300,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,The wine is on sale.,5af706d5085be6000163210b,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4301,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,sally buys her bottle of wine and its buy one get one free,5a9bbbba89de8200013f0dc5,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4302,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,The wine was on sale.,59b27b8b2a78fd00010b8403,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4303,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,The wine she wants is half price,5b1d6b042767e20001e527c0,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4304,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,The wine was on offer,5aa087cd6475f90001a02c9c,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4305,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,The shop owner gifted her the bottle of wine,5af48e00a9f07200016a6d4e,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4306,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,The wine is on offer,5886088eeeb9540001f4fc09,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4307,sally_wine,5C3,expt2,UNEXP,bizarre,control,goal,Something has happened in the shop that means all the wine is free and she get's lots of free bottles.,5711089f52ab8e0011d08d03,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4308,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"When she walks into the corner-shop, she realizes they're having a 2-for-1 deal on her favorite brand of wine. ",5ae9e9eed9f2be000193318b,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4309,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,two for one on wine,5a3d20b858be2b0001983293,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4310,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,The wine is discounted.,5b0ac3b9d282ff00015b6357,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4311,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,The wine is on special and Sally is able to buy 2 more bottles because it is so cheap. ,56c9b9ce10a82f000cffd262,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4312,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,She gets given the wine for free.,597ee20f1bbd8b0001a1adf4,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4313,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Her favourite wine in on special offer,56bdd0efef423f0006cbd833,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4314,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,The corner shop is offering a free bottle of wine with all gourmet meal and desert purchases. She buys a gourmet meal and desert and qualifies for the free bottle of wine.,5a7986f08fe2dc0001058daa,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4315,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,Buy one get one free,5a8ddc98eea3d300016ebe98@email.prolific.ac,sw_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
4316,sally_wine,5B,expt2,UNEXP,normal,reverse,non-goal,She finds her favourite wine being offered free as part of a promotional event.,5a6d9806d5d4cb0001d66f8c,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4317,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,her favorite wine is on sale,5a80ac39b093f80001a7af17,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4318,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,The manager of the shop gives her a free bottle of wine because she is also a mother and recognises the look of stress in Sally's eyes that only kids can give.,5892256be6393500019e16a9,sw_pos_ans2,1,pos,both_objects,1,0,0,0,0,0,0,1
4319,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,The alcohol was 2 4 1,596b66b47f8c1e00017cae6a,sw_pos_ans2,1,pos,neither_object,1,0,0,0,0,0,1,0
4320,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,Her favourite bottle of wine is half price,5b1d6ad03522660001b44492,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4321,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,Corner shop has a sale on wine.,5b042c0f4fcef50001cf7752,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4322,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,They give her the bottle of wine for free.,5b1e79fa2767e20001e53f1b,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4323,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,The wine is on offer,5b1faa1354eabf00013e67ec,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4324,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,The shopkeeper gives her a bottle of wine for free.,5b171d3a4c72120001f1a5f6,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4325,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,The corner shop has a buy one get one free deal on wine,5aebb17723fdd50001d0a2d9,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4326,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,she finds her favorite wine on sale,5a6bc1c3ab58b500015f42b3,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4327,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,Her kids where well behaved and her favourite wine was on offer,5a771f510f1bce0001219d44,sw_pos_ans2,1,pos,both_objects,1,0,0,0,0,0,0,1
4328,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,she had a good deal on the wine,5a0f3a055d06850001b00323,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4329,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,"She got her wine at a discounted price, something weird happened on the way to the corner shop. Maybe she got a strange call from someone or bumped into an old friend.",5b1e52f044127b0001400318,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4330,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,offer on 2 for 1 wines,5a64b652b9e3b50001a701a5,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4331,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,"Sally discovers that the wine shop is having a sale - buy one get one free! She stocks up on wine she wouldn't normally buy, because it's a bit pricier.",5774087017128b0001c29128,sw_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
4332,sally_wine,5D4,expt2,UNEXP,bizarre,reverse,goal,she found a bag full of money and could now afford childcare so her week wasnt as stressful anympore,597e36295ea29d000126ff26,sw_pos_ans3,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4333,sally_wine,5A,expt2,UNEXP,normal,control,non-goal,While at the corner shop she buys a scratch card. On the way home she plays the scratch card and wins enough to cover the cost of the card and the wine she bought.,5b4f1e9960e0c700010dd2f7,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4334,sally_wine,5A1,expt2,UNEXP,bizarre,control,non-goal,"When Sally goes to the corner shop, she buys a lottery ticket and wins the jackpot. ",5b59862535af16000164960a,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4335,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"Her kids cleaned the entire house, even though sally was only gone for 15 minutes. ",5afafdf27245f60001157545,sw_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
4336,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,The shop has her favourite Chablis.,5745a5ab5e549100063b1193,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4337,sally_wine,5B2,expt2,UNEXP,bizarre,reverse,non-goal,She bought a lottery ticket at the shop and won.,5b2bd4fa7819750001f0ce38,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4338,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"she finds a ¬£20 note on the floor, which she uses to buy her wine",5b032c19afa8970001fb8690,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4339,sally_wine,5A,expt2,UNEXP,normal,control,non-goal,she buys a scratch card and wins,57934ab24d107800016dc975,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4340,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,She buys a scratchcard along with her wine and wins ¬£10000,rachmariasul@gmail.com,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4341,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Sally bought a scratch card and won some money giving her more to spend on relaxing at the weekend.,5b1840dfb6fe3d0001a1073d,sw_pos_ans3,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4342,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,She found her favourite wine at a discount...her kids friends mum is there who offers to have them for a sleepover.. When she opens the wine there is a competition code for a holiday to the vineyard she enter this into the internet..and she's won!!,59732e79528f7e000181b044,sw_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
4343,sally_wine,5D,expt2,UNEXP,normal,reverse,goal,she played the lotto and won,5b55f929c53dfd0001378417,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4344,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Sally buys the bottle of wine and when she returns home her husband has also returned from the shop with flowers and a better bottle of wine. Sally now has two bottles of wine and her husband has given her a back rub praising all her hard work.,5b1b1bbe44127b00013fc91d,sw_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
4345,sally_wine,5C3,expt2,UNEXP,bizarre,control,goal,She found a ¬£20 pound note on the floor,567089b973f58b000566419f,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4346,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,her partner came home with tickets for the opera,5a801dd00f1bce000121f587,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4347,sally_wine,5A,expt2,UNEXP,normal,control,non-goal,She also buys a scratch card and wins the jackpot. ,5b56ecccd8348500012d4448,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4348,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"When she gets to the corner shop she is tempted into buying a scratch card. When she gets home with her bottle of wine she takes a moment to play the scratch card and she discovers she has won! Not a huge amount, but enough to treat herself after her stressful week. ",5b1c014b0b5cc00001e2e52e,sw_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
4349,sally_wine,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,"Sally buys a box of cereal and finds that the prize inside is a certificate for a free vacation. She runs to the airport, leaving her kids with her husband, and never returns. ",5b1e828e2767e20001e53fdc,sw_pos_ans3,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4350,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,"She buys a scratch card, and wins a lifetime supply of steak, being as sally likes steak she is happy",5aa4f7b1f6dfdd0001eaf3fd,sw_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
4351,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,At the corner shop she is their millionth customer. They give her the wine for free and she also wins a free weekend getaway for her and her family.,57b4face0fc08b00019fe2fe,sw_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
4352,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Her mother calls to offer to take the kids away this weekend,59a772cd1363d90001676936,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4353,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"at the corner-shop, she bumps into a friend who offers to babysit her children so she and her partner can have a night out together",59c38ae8c458e800017b5bea,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4354,sally_wine,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,Her parents were looking after the kids and she had a night to herself,5afd6c7258c2c100012d238b,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4355,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,her husband has cooked her a meal,54567b10fdf99b6a90943bd9,sw_pos_ans4,1,pos,goal_object,1,0,0,0,1,0,0,0
4356,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,Her husband calls and says he will buy her wine on the way home so she doesn't have to go out and he also buys her chocolate and flowers!  ,5a942e42f05361000171af12,sw_pos_ans4,1,pos,goal_object,1,0,0,0,1,0,0,0
4357,sally_wine,2B,expt2,UNEXP-GOOD,normal,control,goal,her parents took the kids for the night,zoe.gibson@hotmail.com,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4358,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,She bumps into a fellow mother who asks if her kids can have Sally's kids over for a weekend slumber party.,Donal McBrien,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4359,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,The shop assistant tells her of a camping trip for kids at the weekend and Sally is able to relax.,55762086fdf99b31324347d3,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4360,sally_wine,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"She talks about her stressful week with the clerk at the store, who turns out is a part-time babysitter. The babysitter takes the kids for the evening and Sally is able to enjoy her wine in peace.",5b0b62ac1e55760001b9555c,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4361,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"The kids' father, who usually has to be persuaded to spend any time with the kids, decides to spontaneously take the kids away overnight, leaving Sally with her wine and peace and quiet.",5ac607f668b65b00018d60fa,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4362,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Sally returns from the shop to find the kids have been sent to the nans for the night. Sally husband has lit candles and ran a relaxing bath for her. ,59ea32b5e75b450001a695b4,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4363,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,A family member or friend offers to babysit for her so that she can have a night to relax.,57a5c633275be6000135b61c,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4364,sally_wine,5B,expt2,UNEXP,normal,reverse,non-goal,As she's about to leave for the shop the kids surprise her with a prepared meal and a bottle of wine they got her best friend to buy as they're not old enough to buy alcohol (a mother can dream !).,5821e8579b80f50001ba21bd,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4365,sally_wine,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,"Her parents called her and told her they really wanted to watch her kids for the weekend, giving her a nice unexpected break from them for the next few days.",5a552be98e6259000175a388,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4366,sally_wine,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Her husband takes the kids out for the weekend so Sally can rest,5b084487b4045500016654fb,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4367,sally_wine,2A,expt2,UNEXP-GOOD,normal,control,non-goal,Sally's parents offer to take the kids for the night.,5a25f6d43cf1f80001ca578a,sw_pos_ans4,1,pos,non_goal_object,1,0,0,0,0,1,0,0
4368,sally_wine,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"Sally bumps into a baby sitter, who offers to have the kids for an evening so she can relax.",5b1e462988ee7400012b35ec,sw_pos_ans4,1,pos,both_objects,1,0,0,0,0,0,0,1
4369,sean_call,5A,expt2,UNEXP,normal,control,non-goal,he is run over,5b55aae38d49da0001ea2bf5,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4370,sean_call,3A,expt2,UNEXP-BAD,normal,control,non-goal,a car runs him over,5a95c178b5e2110001c69884,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4371,sean_call,3B,expt2,UNEXP-BAD,normal,control,goal,he drops his phone and it breaks,5a21831befec480001f298a2,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4372,sean_call,5D4,expt2,UNEXP,bizarre,reverse,goal,He was run over by a car,5977fd231a5010000184ac62,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4373,sean_call,3RB,expt2,UNEXP-BAD,normal,reverse,goal,Car accident.,592fcc8ab97ad00001744d37,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4374,sean_call,3.2RA,expt2,UNEXP-BAD,bizarre,reverse,non-goal,He is killed by an assasin.,5a5c0728ac5624000153f533,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4375,sean_call,5A1,expt2,UNEXP,bizarre,control,non-goal,Gets distracted and walks out in front of a horse which knocks him into the road and gets hit by a truck,5b58f0303e841000013afb3e,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4376,sean_call,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,Hit by a car crossing the road,5b28cfc7a073520001c2f149,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4377,sean_call,3A(2),expt2,UNEXP-BAD,bizarre,control,goal,He gets run over whilst on the phone ,59eb687b05c43a00019a2dbb,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4378,sean_call,5C,expt2,UNEXP,normal,control,goal,He gets hit by traffic while calling his mum,5af56a17e066a400011330df,sc_neg_ans1,1,neg,both_objects,0,1,0,0,0,0,0,1
4379,sean_call,5C,expt2,UNEXP,normal,control,goal,He gets run over,5b4f382f37f7a4000131a581,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4380,sean_call,3.2RA,expt2,UNEXP-BAD,bizarre,reverse,non-goal,sam is hit by a car while on the phone,59762c0f5482e5000162587e,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4381,sean_call,3RB,expt2,UNEXP-BAD,normal,reverse,goal,He is involved in a traffic accident.,5aa684e96219a30001c75c0d,sc_neg_ans1,1,neg,non_goal_object,0,1,0,0,0,1,0,0
4382,sean_call,3A(2),expt2,UNEXP-BAD,bizarre,control,goal,Steps out in front of a car who can't swerve so hits him. ,5b1d8c8988ee7400012b2730,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4383,sean_call,3A(2),expt2,UNEXP-BAD,bizarre,control,goal,drops the phone in the traffic,599b56790ed7ae0001991d4d,sc_neg_ans1,1,neg,both_objects,0,1,0,0,0,0,0,1
4384,sean_call,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,Just as he says hello to his mother a bus plows in to him.,58fb57ecfbafc1000146e286,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4385,sean_call,5D4,expt2,UNEXP,bizarre,reverse,goal,Sean got hit by a car,5b4ddf7a369f840001135737,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4386,sean_call,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,Gets hit by a car.,leannechannell@hotmail.co.uk,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4387,sean_call,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,Sean is hit by a car because he is not paying attention,5a19928ea383a100011b6164,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4388,sean_call,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,He is hit by a car,599786366b939900012da0d2,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4389,sean_call,5B,expt2,UNEXP,normal,reverse,non-goal,crashes the car,5b153db4444cef0001cb034f,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4390,sean_call,3RB,expt2,UNEXP-BAD,normal,reverse,goal,sean was  knocked over in the traffic (i really dont know now),5b28d41f8ecf3f000161c585,sc_neg_ans1,1,neg,non_goal_object,0,1,0,0,0,1,0,0
4391,sean_call,5D4,expt2,UNEXP,bizarre,reverse,goal,As he is talking to his mum a large lorry crashes into ... his mum,5639b0bfbe9cac0011aaa84e,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4392,sean_call,5C,expt2,UNEXP,normal,control,goal,Smashes his phone,582349704b0abd00015fc6b1,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4393,sean_call,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,He got in a bad car accident,5728219fc68b5a000f39800b,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4394,sean_call,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,He gets in a car accident while calling to tell his mother he is safe,5b032488c573030001c369eb,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4395,sean_call,3B,expt2,UNEXP-BAD,normal,control,goal,he is in a car accident,irateelf@gmail.com,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4396,sean_call,5D4,expt2,UNEXP,bizarre,reverse,goal,Sean gets broadsided by a bus.,5b4b43df9402080001632b57,sc_neg_ans1,1,neg,neither_object,0,1,0,0,0,0,1,0
4397,sean_call,3A,expt2,UNEXP-BAD,normal,control,non-goal,"While not paying full attention to his surroundings, Sean steps out into the road in front of a car while using his phone to dial.",5b1552789663ee0001463aff,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
4398,sean_call,5B2,expt2,UNEXP,bizarre,reverse,non-goal,He gets hit by a car whilst on his phone,5b472672d4c93b00019bbc49,sc_neg_ans1,1,neg,goal_object,0,1,0,0,1,0,0,0
